chr,start,stop,ID
chr2,3872698,3874064,Mp2g03540
chr2,3878202,3879709,Mp2g03550
chr2,3881523,3882855,Mp2g03560
chr2,3885328,3886427,Mp2g03570
chr2,3888226,3889308,Mp2g03580
chr2,3890923,3892980,Mp2g03585
chr2,3894611,3896079,Mp2g03590
chr2,3898296,3899436,Mp2g03600
chr2,3900885,3902914,Mp2g03610
chr2,3905334,3905406,Mp2g03615a
chr2,3908397,3910526,Mp2g03620
chr2,3911184,3912208,Mp2g03630
chr2,3913476,3914613,Mp2g03640
chr2,3916212,3917807,Mp2g03650
chr2,3919563,3921767,Mp2g03660
chr2,3925208,3927307,Mp2g03670
chr2,3931706,3933066,Mp2g03680
chr2,3935714,3936765,Mp2g03690
chr2,3936907,3937844,Mp2g03700
chr2,3940381,3943364,Mp2g03710
chr2,3944753,3946151,Mp2g03720
chr2,3948722,3951001,Mp2g03730
chr2,3951077,3952700,Mp2g03740
chr2,3954437,3956066,Mp2g03750
chr2,3956714,3958971,Mp2g03760
chr2,3957540,3957612,Mp2g03765a
chr2,3967396,3970270,Mp2g03770
chr2,3970905,3972381,Mp2g03780
chr2,3972493,3975228,Mp2g03790
chr2,3980167,3984423,Mp2g03800
chr2,3982477,3982629,Mp2g03805
chr2,3989694,3995511,Mp2g03810
chr2,4021673,4032211,Mp2g03820
chr2,4034850,4039762,Mp2g03830
chr2,4041774,4046431,Mp2g03840
chr2,4054619,4058062,Mp2g03850
chr2,4062280,4063658,Mp2g03860
chr2,4072431,4073600,Mp2g03870
chr2,4074195,4081358,Mp2g03880
chr2,4087576,4099769,Mp2g03890
chr2,4099202,4101544,Mp2g03900
chr2,4110226,4112616,Mp2g03910
chr2,4113949,4116219,Mp2g03920
chr2,4116959,4122966,Mp2g03930
chr2,4151215,4154234,Mp2g03940
chr2,4161897,4162655,Mp2g03950
chr2,4167632,4172210,Mp2g03960
chr2,4177320,4181563,Mp2g03970
chr2,4184239,4186669,Mp2g03980
chr2,4186977,4192079,Mp2g03990
chr2,4199692,4204646,Mp2g04000
chr2,4207467,4210225,Mp2g04010
chr2,4219428,4224624,Mp2g04020
chr2,4224799,4227141,Mp2g04030
chr2,4229556,4232856,Mp2g04040
chr2,4246014,4246622,Mp2g04050
chr2,4247647,4250515,Mp2g04060
chr2,4262503,4267512,Mp2g04070
chr2,4269258,4278101,Mp2g04080
chr2,4279477,4284207,Mp2g04090
chr2,4286890,4293750,Mp2g04100
chr2,4292835,4296556,Mp2g04110
chr2,4306671,4311381,Mp2g04120
chr2,4317960,4323612,Mp2g04130
chr2,4324981,4327507,Mp2g04140
chr2,4328146,4328218,Mp2g04145a
chr2,4328432,4328507,Mp2g04145b
chr2,4330633,4338499,Mp2g04150
chr2,4345822,4357034,Mp2g04160
chr2,4358971,4360340,Mp2g04170
chr2,4362681,4364209,Mp2g04180
chr2,4367452,4370574,Mp2g04190
chr2,4378022,4378103,Mp2g04195a
chr2,4381559,4386769,Mp2g04200
chr2,4387820,4387901,Mp2g04203a
chr2,4392317,4392389,Mp2g04203b
chr2,4397465,4397669,Mp2g04205
chr2,4397647,4398743,Mp2g04210
chr2,4400897,4402627,Mp2g04220
chr2,4426454,4442142,Mp2g04240
chr2,4446549,4449302,Mp2g04250
chr2,4452027,4461386,Mp2g04260
chr2,4467125,4471046,Mp2g04270
chr2,4473051,4475833,Mp2g04280
chr2,4507776,4511192,Mp2g04310
chr2,4510617,4513555,Mp2g04320
chr2,4518673,4534898,Mp2g04330
chr2,4554485,4565726,Mp2g04340
chr2,4567209,4568892,Mp2g04350
chr2,4569560,4571927,Mp2g04360
chr2,4572259,4577956,Mp2g04370
chr2,4587857,4591838,Mp2g04380
chr2,4593329,4596067,Mp2g04390
chr2,4598786,4601645,Mp2g04400
chr2,4603118,4608460,Mp2g04410
chr2,4617623,4621967,Mp2g04420
chr2,4622271,4622816,Mp2g04430
chr2,4624073,4624593,Mp2g04440
chr2,4625577,4625936,Mp2g04450
chr2,4630760,4638799,Mp2g04460
chr2,4684780,4696390,Mp2g04470
chr2,4701141,4706421,Mp2g04480
chr2,4701288,4701361,Mp2g04485a
chr2,4708578,4714051,Mp2g04490
chr2,4722909,4725511,Mp2g04500
chr2,4739399,4741069,Mp2g04510
chr2,4742164,4743313,Mp2g04520
chr2,4752491,4758873,Mp2g04530
chr2,4762034,4765401,Mp2g04540
chr2,4766517,4766599,Mp2g04545a
chr2,4766930,4771570,Mp2g04550
chr2,4771624,4774874,Mp2g04560
chr2,4774827,4778144,Mp2g04570
chr2,4788558,4793080,Mp2g04580
chr2,4809992,4812446,Mp2g04590
chr2,4817498,4840397,Mp2g04600
chr2,4844514,4849151,Mp2g04610
chr2,4850210,4855182,Mp2g04620
chr2,4865843,4871310,Mp2g04630
chr2,4876854,4883051,Mp2g04640
chr2,4886262,4887595,Mp2g04660
chr2,4893288,4897977,Mp2g04670
chr2,4905605,4913285,Mp2g04680
chr2,4926492,4937046,Mp2g04690
chr2,4954094,4956511,Mp2g04700
chr2,4962416,4965187,Mp2g04710
chr2,4969403,4974315,Mp2g04720
chr2,4983331,4985114,Mp2g04730
chr2,4999189,5003952,Mp2g04740
chr2,5008217,5011193,Mp2g04750
chr2,5011216,5013797,Mp2g04760
chr2,5014864,5015644,Mp2g04770
chr2,5015645,5017268,Mp2g04780
chr2,5018987,5023263,Mp2g04790
chr2,5024170,5026514,Mp2g04800
chr2,5034246,5035472,Mp2g04820
chr2,5039328,5051159,Mp2g04830
chr2,5057329,5061796,Mp2g04840
chr2,5072554,5084259,Mp2g04850
chr2,5086548,5087920,Mp2g04860
chr2,5089032,5089106,Mp2g04865a
chr2,5090062,5092641,Mp2g04870
chr2,5095106,5096859,Mp2g04880
chr2,5097593,5102028,Mp2g04890
chr2,5106833,5113685,Mp2g04900
chr2,5115159,5117291,Mp2g04910
chr2,5121579,5124888,Mp2g04920
chr2,5131567,5134638,Mp2g04930
chr2,5150145,5151565,Mp2g04940
chr2,5159191,5168473,Mp2g04950
chr2,5177677,5182853,Mp2g04970
chr2,5184746,5193686,Mp2g04980
chr2,5193031,5199320,Mp2g04990
chr2,5200563,5204821,Mp2g05000
chr2,5218255,5218998,Mp2g05020
chr2,5230770,5244295,Mp2g05030
chr2,5262475,5265357,Mp2g05040
chr2,5269042,5272954,Mp2g05050
chr2,5305959,5312299,Mp2g05060
chr2,5330340,5337660,Mp2g05070
chr2,5353791,5357874,Mp2g05080
chr2,5365047,5366192,Mp2g05090
chr2,5367277,5370233,Mp2g05100
chr2,5375463,5377037,Mp2g05110
chr2,5377392,5380443,Mp2g05120
chr2,5381298,5384666,Mp2g05130
chr2,5385607,5388897,Mp2g05140
chr2,5392531,5393697,Mp2g05150
chr2,5394881,5396887,Mp2g05160
chr2,5397159,5399719,Mp2g05170
chr2,5409305,5410420,Mp2g05180
chr2,5411807,5412928,Mp2g05190
chr2,5414003,5418690,Mp2g05200
chr2,5418143,5421846,Mp2g05210
chr2,5421424,5424607,Mp2g05220
chr2,5432081,5437121,Mp2g05230
chr2,5437122,5442934,Mp2g05240
chr2,5443372,5451362,Mp2g05250
chr2,5448849,5448921,Mp2g05255a
chr2,5457527,5464014,Mp2g05270
chr2,5468137,5469874,Mp2g05280
chr2,5470076,5472470,Mp2g05290
chr2,5476451,5477241,Mp2g05300
chr2,5484710,5485594,Mp2g05310
chr2,5498471,5499572,Mp2g05320
chr2,5501393,5504593,Mp2g05330
chr2,5510603,5516329,Mp2g05340
chr2,5519569,5523323,Mp2g05350
chr2,5538975,5539758,Mp2g05360
chr2,5541640,5542658,Mp2g05370
chr2,5553446,5559042,Mp2g05380
chr2,5561067,5562191,Mp2g05390
chr2,5563749,5565943,Mp2g05400
chr2,5578465,5578836,Mp2g05410
chr2,5581473,5581891,Mp2g05420
chr2,5636492,5637432,Mp2g05430
chr2,5651448,5652137,Mp2g05440
chr2,5654360,5655291,Mp2g05450
chr2,5658670,5661435,Mp2g05460
chr2,5686784,5688074,Mp2g05470
chr2,5689700,5691068,Mp2g05480
chr2,5716739,5718019,Mp2g05490
chr2,5719531,5737925,Mp2g05500
chr2,5719968,5729238,Mp2g05510
chr2,5741682,5747978,Mp2g05520
chr2,5749762,5753911,Mp2g05530
chr2,5754703,5755904,Mp2g05550
chr2,5756106,5765544,Mp2g05560
chr2,5773035,5779648,Mp2g05570
chr2,5784209,5800898,Mp2g05580
chr2,5800851,5803456,Mp2g05590
chr2,5804018,5805367,Mp2g05600
chr2,5814487,5816306,Mp2g05610
chr2,5816878,5819430,Mp2g05620
chr2,5829766,5833225,Mp2g05630
chr2,5841018,5846123,Mp2g05640
chr2,5853249,5855191,Mp2g05650
chr2,5854273,5859789,Mp2g05660
chr2,5863898,5869038,Mp2g05670
chr2,5876156,5879842,Mp2g05680
chr2,5886086,5895961,Mp2g05690
chr2,5893587,5896130,Mp2g05700
chr2,5909502,5919215,Mp2g05710
chr2,5924846,5926881,Mp2g05720
chr2,5926614,5935167,Mp2g05730
chr2,5947817,5952586,Mp2g05740
chr2,5953661,5956090,Mp2g05750
chr2,5956784,5960796,Mp2g05760
chr2,5964499,5969038,Mp2g05770
chr2,5974499,5976470,Mp2g05780
chr2,5980501,5981706,Mp2g05790
chr2,5986774,5988736,Mp2g05800
chr2,5997178,5999619,Mp2g05810
chr2,6022785,6024375,Mp2g05820
chr2,6025645,6028082,Mp2g05830
chr2,6064097,6065593,Mp2g05840
chr2,6084261,6087129,Mp2g05850
chr2,6104580,6116555,Mp2g05860
chr2,6120582,6130446,Mp2g05870
chr2,6138369,6146175,Mp2g05880
chr2,6145882,6153761,Mp2g05890
chr2,6157927,6164674,Mp2g05910
chr2,6168792,6173638,Mp2g05920
chr2,6175869,6178342,Mp2g05930
chr2,6184334,6187867,Mp2g05940
chr2,6185949,6188704,Mp2g05950
chr2,6190336,6192388,Mp2g05960
chr2,6194205,6194789,Mp2g05970
chr2,6195501,6196440,Mp2g05980
chr2,6211627,6219414,Mp2g05990
chr2,6230787,6237683,Mp2g06000
chr2,6239702,6244451,Mp2g06010
chr2,6252649,6263862,Mp2g06020
chr2,6266473,6270782,Mp2g06030
chr2,6281486,6282486,Mp2g06040
chr2,6287423,6290292,Mp2g06050
chr2,6292115,6296103,Mp2g06060
chr2,6301341,6303736,Mp2g06070
chr2,6306834,6308404,Mp2g06080
chr2,6318682,6320940,Mp2g06090
chr2,6322622,6323326,Mp2g06100
chr2,6336495,6338691,Mp2g06110
chr2,6349563,6354524,Mp2g06120
chr2,6355074,6356084,Mp2g06130
chr2,6384959,6390058,Mp2g06140
chr2,6396294,6398731,Mp2g06150
chr2,6400013,6404343,Mp2g06160
chr2,6407203,6423434,Mp2g06170
chr2,6430577,6433807,Mp2g06180
chr2,6436233,6439323,Mp2g06190
chr2,6439556,6444524,Mp2g06200
chr2,6455202,6457287,Mp2g06210
chr2,6458814,6464684,Mp2g06220
chr2,6468132,6472396,Mp2g06230
chr2,6472760,6478036,Mp2g06240
chr2,6477979,6478851,Mp2g06250
chr2,6480687,6481070,Mp2g06260
chr2,6481837,6492146,Mp2g06270
chr2,6493517,6499098,Mp2g06280
chr2,6499972,6501862,Mp2g06290
chr2,6502886,6508628,Mp2g06300
chr2,6509018,6511105,Mp2g06310
chr2,6517565,6518325,Mp2g06320
chr2,6526213,6529616,Mp2g06330
chr2,6530353,6532933,Mp2g06340
chr2,6539120,6542082,Mp2g06350
chr2,6546343,6549139,Mp2g06360
chr2,6558082,6564324,Mp2g06370
chr2,6565056,6569047,Mp2g06380
chr2,6573997,6579176,Mp2g06390
chr2,6578750,6579181,Mp2g06400
chr2,6595183,6601715,Mp2g06410
chr2,6602312,6602701,Mp2g06420
chr2,6605194,6610010,Mp2g06430
chr2,6623493,6625269,Mp2g06440
chr2,6630711,6634696,Mp2g06450
chr2,6636608,6640722,Mp2g06460
chr2,6641933,6644174,Mp2g06470
chr2,6649368,6651959,Mp2g06480
chr2,6654639,6658293,Mp2g06490
chr2,6667126,6688535,Mp2g06500
chr2,6688296,6690011,Mp2g06510
chr2,6707263,6708953,Mp2g06520
chr2,6721889,6723562,Mp2g06530
chr2,6729365,6729667,Mp2g06540
chr2,6735724,6737010,Mp2g06550
chr2,6745623,6747059,Mp2g06560
chr2,6752435,6753978,Mp2g06570
chr2,6766538,6770249,Mp2g06580
chr2,6772236,6774593,Mp2g06590
chr2,6777270,6777785,Mp2g06610
chr2,6788401,6794075,Mp2g06620
chr2,6794771,6798302,Mp2g06630
chr2,6801404,6803520,Mp2g06640
chr2,6804271,6808235,Mp2g06650
chr2,6811675,6813808,Mp2g06660
chr2,6835207,6839894,Mp2g06670
chr2,6842604,6842675,Mp2g06675a
chr2,6843454,6845060,Mp2g06680
chr2,6845232,6849321,Mp2g06690
chr2,6849322,6850325,Mp2g06700
chr2,6850326,6852068,Mp2g06710
chr2,6861089,6862698,Mp2g06720
chr2,6865281,6867550,Mp2g06730
chr2,6881553,6883718,Mp2g06740
chr2,6905071,6905598,Mp2g06750
chr2,6905849,6907544,Mp2g06760
chr2,6917785,6921448,Mp2g06770
chr2,6918539,6918829,Mp2g06775
chr2,6923594,6923952,Mp2g06780
chr2,6924659,6925805,Mp2g06790
chr2,6957479,6958746,Mp2g06800
chr2,6959201,6965804,Mp2g06810
chr2,6973040,6975285,Mp2g06820
chr2,6975331,6976377,Mp2g06830
chr2,6977020,6978030,Mp2g06840
chr2,6983681,6990050,Mp2g06850
chr2,6990483,6994960,Mp2g06860
chr2,7003356,7008608,Mp2g06870
chr2,7018165,7021539,Mp2g06880
chr2,7022254,7024032,Mp2g06890
chr2,7028584,7041223,Mp2g06900
chr2,7066093,7070401,Mp2g06910
chr2,7074429,7080858,Mp2g06920
chr2,7086974,7088269,Mp2g06930
chr2,7094740,7097008,Mp2g06940
chr2,7119958,7122693,Mp2g06950
chr2,7129848,7135202,Mp2g06960
chr2,7141980,7150628,Mp2g06970
chr2,7172396,7174467,Mp2g06980
chr2,7217134,7224883,Mp2g06990
chr2,7225038,7229711,Mp2g07000
chr2,7233379,7243568,Mp2g07010
chr2,7245502,7247813,Mp2g07020
chr2,7252954,7265752,Mp2g07030
chr2,7275986,7292094,Mp2g07040
chr2,7323610,7326227,Mp2g07060
chr2,7375286,7376239,Mp2g07070
chr2,7381329,7386852,Mp2g07080
chr2,7387374,7393557,Mp2g07090
chr2,7417731,7420287,Mp2g07100
chr2,7443755,7449607,Mp2g07110
chr2,7449395,7450519,Mp2g07120
chr2,7471100,7475893,Mp2g07130
chr2,7483812,7490389,Mp2g07140
chr2,7493632,7505976,Mp2g07150
chr2,7513860,7514465,Mp2g07160
chr2,7527645,7530747,Mp2g07170
chr2,7532832,7537734,Mp2g07180
chr2,7539182,7543493,Mp2g07190
chr2,7555441,7561675,Mp2g07200
chr2,7580327,7583836,Mp2g07210
chr2,7596013,7598034,Mp2g07220
chr2,7601126,7610660,Mp2g07230
chr2,7622919,7625986,Mp2g07240
chr2,7627521,7633336,Mp2g07250
chr2,7639274,7640321,Mp2g07260
chr2,7648482,7654003,Mp2g07270
chr2,7663641,7664282,Mp2g07280
chr2,7665191,7669927,Mp2g07290
chr2,7673743,7677369,Mp2g07300
chr2,7679320,7688089,Mp2g07310
chr2,7688043,7688693,Mp2g07320
chr2,7698443,7708701,Mp2g07330
chr2,7712070,7716336,Mp2g07340
chr2,7719773,7723635,Mp2g07350
chr2,7741798,7743506,Mp2g07360
chr2,7752327,7757603,Mp2g07370
chr2,7772831,7774282,Mp2g07380
chr2,7775773,7777678,Mp2g07390
chr2,7786312,7786400,Mp2g07395
chr2,7801168,7803931,Mp2g07400
chr2,7803936,7807422,Mp2g07410
chr2,7807772,7810250,Mp2g07420
chr2,7823298,7827917,Mp2g07430
chr2,7827918,7830602,Mp2g07440
chr2,7834250,7839157,Mp2g07450
chr2,7844909,7851404,Mp2g07460
chr2,7861088,7862372,Mp2g07470
chr2,7863765,7865122,Mp2g07480
chr2,7867644,7869029,Mp2g07490
chr2,7870247,7871487,Mp2g07500
chr2,7873156,7874217,Mp2g07510
chr2,7894652,7898088,Mp2g07520
chr2,7900736,7903787,Mp2g07530
chr2,7903334,7905746,Mp2g07540
chr2,7905931,7908952,Mp2g07550
chr2,7913549,7915193,Mp2g07560
chr2,7929529,7945316,Mp2g07570
chr2,7951158,7956603,Mp2g07580
chr2,7959083,7963042,Mp2g07590
chr2,7978878,7980769,Mp2g07600
chr2,7983912,7989116,Mp2g07610
chr2,7987736,7989070,Mp2g07620
chr2,8000907,8006432,Mp2g07630
chr2,8009178,8011419,Mp2g07640
chr2,8011657,8014345,Mp2g07650
chr2,8018994,8023720,Mp2g07660
chr2,8023750,8030775,Mp2g07670
chr2,8031110,8032109,Mp2g07680
chr2,8035303,8042661,Mp2g07690
chr2,8055321,8058844,Mp2g07700
chr2,8059553,8062290,Mp2g07710
chr2,8068898,8072374,Mp2g07720
chr2,8072621,8073827,Mp2g07730
chr2,8094109,8097921,Mp2g07740
chr2,8102025,8109957,Mp2g07750
chr2,8112050,8116750,Mp2g07760
chr2,8148590,8157597,Mp2g07770
chr2,8160057,8162644,Mp2g07780
chr2,8173790,8176133,Mp2g07790
chr2,8211123,8214142,Mp2g07800
chr2,8235449,8236765,Mp2g07810
chr2,8237773,8244407,Mp2g07820
chr2,8249921,8250464,Mp2g07830
chr2,8255070,8256518,Mp2g07840
chr2,8263789,8270355,Mp2g07850
chr2,8271929,8272832,Mp2g07860
chr2,8273903,8305746,Mp2g07870
chr2,8309676,8311249,Mp2g07880
chr2,8320727,8328877,Mp2g07890
chr2,8329424,8332368,Mp2g07900
chr2,8352102,8353908,Mp2g07910
chr2,8355240,8358705,Mp2g07920
chr2,8370018,8375927,Mp2g07930
chr2,8380169,8381683,Mp2g07940
chr2,8384216,8396313,Mp2g07950
chr2,8396533,8400845,Mp2g07960
chr2,8401142,8411661,Mp2g07970
chr2,8423408,8427441,Mp2g07980
chr2,8447867,8451219,Mp2g07990
chr2,8462426,8468142,Mp2g08000
chr2,8462646,8463320,Mp2g08005
chr2,8469458,8474992,Mp2g08010
chr2,8490292,8495753,Mp2g08020
chr2,8504142,8512110,Mp2g08030
chr2,8521827,8524029,Mp2g08040
chr2,8525226,8527834,Mp2g08050
chr2,8528540,8528611,Mp2g08055a
chr2,8529673,8531733,Mp2g08060
chr2,8532782,8534181,Mp2g08070
chr2,8534195,8534708,Mp2g08080
chr2,8536398,8537293,Mp2g08090
chr2,8539813,8542103,Mp2g08110
chr2,8544014,8547784,Mp2g08120
chr2,8564822,8572800,Mp2g08140
chr2,8575401,8578660,Mp2g08150
chr2,8578874,8582148,Mp2g08160
chr2,8584442,8587898,Mp2g08170
chr2,8605360,8607424,Mp2g08180
chr2,8611342,8614910,Mp2g08190
chr2,8629172,8631418,Mp2g08200
chr2,8631469,8637054,Mp2g08210
chr2,8651707,8653563,Mp2g08220
chr2,8654534,8663166,Mp2g08230
chr2,8675336,8677235,Mp2g08240
chr2,8680229,8680594,Mp2g08250
chr2,8681838,8690477,Mp2g08260
chr2,8700438,8702035,Mp2g08270
chr2,8708063,8711458,Mp2g08280
chr2,8713635,8717304,Mp2g08290
chr2,8719396,8722763,Mp2g08300
chr2,8724039,8726099,Mp2g08310
chr2,8735700,8741207,Mp2g08320
chr2,8747989,8749895,Mp2g08330
chr2,8749913,8750287,Mp2g08340
chr2,8750262,8753348,Mp2g08350
chr2,8758285,8762619,Mp2g08360
chr2,8769482,8774788,Mp2g08370
chr2,8778331,8783585,Mp2g08380
chr2,8790756,8792043,Mp2g08390
chr2,8791927,8796511,Mp2g08400
chr2,8800321,8807543,Mp2g08410
chr2,8812931,8817011,Mp2g08420
chr2,8816493,8819759,Mp2g08430
chr2,8820262,8823175,Mp2g08440
chr2,8849716,8851663,Mp2g08460
chr2,8856960,8858852,Mp2g08470
chr2,8857075,8857228,Mp2g08475
chr2,8861447,8863925,Mp2g08480
chr2,8864259,8873499,Mp2g08490
chr2,8876583,8878089,Mp2g08500
chr2,8887538,8889758,Mp2g08510
chr2,8892549,8893306,Mp2g08520
chr2,8904624,8913335,Mp2g08530
chr2,8913050,8915405,Mp2g08540
chr2,8922228,8928531,Mp2g08550
chr2,8931269,8932899,Mp2g08560
chr2,8933084,8935283,Mp2g08570
chr2,8938680,8942119,Mp2g08580
chr2,8943041,8944379,Mp2g08590
chr2,8945948,8947159,Mp2g08600
chr2,8947470,8953293,Mp2g08610
chr2,8954168,8954533,Mp2g08620
chr2,8961612,8967640,Mp2g08630
chr2,8976956,8983517,Mp2g08640
chr2,8986178,8987595,Mp2g08650
chr2,8989768,8992592,Mp2g08660
chr2,9003232,9006869,Mp2g08670
chr2,9010705,9012234,Mp2g08680
chr2,9014080,9016221,Mp2g08690
chr2,9016614,9020162,Mp2g08700
chr2,9022361,9025755,Mp2g08710
chr2,9032087,9036755,Mp2g08720
chr2,9040091,9042822,Mp2g08730
chr2,9048019,9049848,Mp2g08740
chr2,9052953,9062259,Mp2g08750
chr2,9096231,9100266,Mp2g08760
chr2,9131465,9136840,Mp2g08770
chr2,9142816,9149306,Mp2g08790
chr2,9157617,9160326,Mp2g08800
chr2,9163516,9165839,Mp2g08820
chr2,9171869,9173265,Mp2g08830
chr2,9176329,9179850,Mp2g08840
chr2,9180721,9183144,Mp2g08850
chr2,9199174,9202011,Mp2g08870
chr2,9219822,9221139,Mp2g08880
chr2,9221972,9225341,Mp2g08890
chr2,9226661,9229010,Mp2g08900
chr2,9229515,9229586,Mp2g08905a
chr2,9233981,9235172,Mp2g08910
chr2,9241438,9248916,Mp2g08920
chr2,9248965,9249523,Mp2g08930
chr2,9262543,9267909,Mp2g08940
chr2,9280423,9286201,Mp2g08950
chr2,9296481,9300847,Mp2g08960
chr2,9301810,9304053,Mp2g08970
chr2,9306189,9311645,Mp2g08980
chr2,9313639,9325900,Mp2g08990
chr2,9351338,9353024,Mp2g09000
chr2,9355493,9357088,Mp2g09010
chr2,9366106,9368000,Mp2g09020
chr2,9369848,9372239,Mp2g09030
chr2,9376092,9378675,Mp2g09040
chr2,9380358,9391748,Mp2g09050
chr2,9393972,9405887,Mp2g09060
chr2,9408475,9413372,Mp2g09070
chr2,9424290,9430751,Mp2g09080
chr2,9433341,9434463,Mp2g09090
chr2,9444800,9448916,Mp2g09100
chr2,9449736,9455443,Mp2g09110
chr2,9455568,9457613,Mp2g09120
chr2,9461183,9466295,Mp2g09130
chr2,9470643,9474582,Mp2g09140
chr2,9483442,9487625,Mp2g09150
chr2,9488254,9489428,Mp2g09160
chr2,9493414,9495615,Mp2g09170
chr2,9496367,9497471,Mp2g09180
chr2,9499642,9510214,Mp2g09190
chr2,9533130,9536440,Mp2g09200
chr2,9537016,9540418,Mp2g09210
chr2,9560257,9564857,Mp2g09220
chr2,9566563,9578271,Mp2g09230
chr2,9582452,9587215,Mp2g09250
chr2,9602494,9603311,Mp2g09270
chr2,9625034,9627428,Mp2g09280
chr2,9627931,9630146,Mp2g09290
chr2,9664599,9667127,Mp2g09300
chr2,9668275,9670099,Mp2g09310
chr2,9671028,9676917,Mp2g09320
chr2,9678260,9683353,Mp2g09330
chr2,9688265,9691348,Mp2g09340
chr2,9693403,9696607,Mp2g09350
chr2,9697897,9699982,Mp2g09360
chr2,9699290,9702176,Mp2g09370
chr2,9702678,9712849,Mp2g09380
chr2,9713454,9715841,Mp2g09390
chr2,9715626,9717780,Mp2g09400
chr2,9724144,9727205,Mp2g09410
chr2,9728908,9732152,Mp2g09420
chr2,9746461,9747171,Mp2g09440
chr2,9749718,9750475,Mp2g09450
chr2,9753738,9754929,Mp2g09460
chr2,9758980,9759050,Mp2g09465a
chr2,9760113,9765649,Mp2g09470
chr2,9765595,9769184,Mp2g09480
chr2,9771615,9774839,Mp2g09490
chr2,9802524,9805464,Mp2g09510
chr2,9808191,9810662,Mp2g09520
chr2,9817822,9818877,Mp2g09530
chr2,9825217,9828178,Mp2g09540
chr2,9828586,9831686,Mp2g09550
chr2,9842885,9845450,Mp2g09560
chr2,9849680,9850659,Mp2g09570
chr2,9858773,9859521,Mp2g09580
chr2,9868641,9870820,Mp2g09590
chr2,9889491,9890203,Mp2g09600
chr2,9893133,9900956,Mp2g09610
chr2,9902808,9904297,Mp2g09620
chr2,9905891,9908380,Mp2g09630
chr2,9910673,9913987,Mp2g09640
chr2,9923583,9924539,Mp2g09650
chr2,9924951,9925319,Mp2g09660
chr2,9925341,9925733,Mp2g09670
chr2,9932695,9936060,Mp2g09680
chr2,9943990,9948883,Mp2g09690
chr2,9988045,9991727,Mp2g09700
chr2,10002305,10004206,Mp2g09720
chr2,10005708,10010056,Mp2g09725
chr2,10015997,10017259,Mp2g09730
chr2,10019107,10022669,Mp2g09735
chr2,10053628,10055070,Mp2g09740
chr2,10089900,10089981,Mp2g09755a
chr2,10091259,10094388,Mp2g09760
chr2,10096860,10098794,Mp2g09770
chr2,10102138,10103866,Mp2g09780
chr2,10114471,10116368,Mp2g09790
chr2,10121002,10122477,Mp2g09800
chr2,10128699,10131479,Mp2g09810
chr2,10135915,10139728,Mp2g09820
chr2,10140043,10141383,Mp2g09830
chr2,10146241,10146321,Mp2g09835a
chr2,10148416,10150897,Mp2g09840
chr2,10157632,10165459,Mp2g09850
chr2,10167902,10176317,Mp2g09860
chr2,10204718,10208234,Mp2g09880
chr2,10209029,10214436,Mp2g09910
chr2,10225000,10227695,Mp2g09930
chr2,10230437,10236169,Mp2g09940
chr2,10241326,10244354,Mp2g09960
chr2,10241768,10246070,Mp2g09970
chr2,10244803,10246223,Mp2g09980
chr2,10246472,10246544,Mp2g09995a
chr2,10246634,10248483,Mp2g09990
chr2,10252079,10257248,Mp2g10010
chr2,10259069,10264098,Mp2g10020
chr2,10274344,10278213,Mp2g10030
chr2,10278159,10283194,Mp2g10040
chr2,10301805,10305683,Mp2g10050
chr2,10307711,10308782,Mp2g10060
chr2,10313005,10314138,Mp2g10070
chr2,10314306,10320911,Mp2g10080
chr2,10340311,10342747,Mp2g10090
chr2,10343299,10343712,Mp2g10100
chr2,10347223,10348774,Mp2g10110
chr2,10350541,10355649,Mp2g10120
chr2,10355274,10364908,Mp2g10130
chr2,10362133,10362223,Mp2g10135
chr2,10365616,10365966,Mp2g10140
chr2,10368989,10369549,Mp2g10150
chr2,10369387,10374582,Mp2g10160
chr2,10376965,10377914,Mp2g10170
chr2,10387531,10391652,Mp2g10180
chr2,10393331,10395853,Mp2g10190
chr2,10406410,10410771,Mp2g10200
chr2,10411958,10415738,Mp2g10210
chr2,10423939,10425893,Mp2g10220
chr2,10427903,10437211,Mp2g10230
chr2,10447554,10454761,Mp2g10240
chr2,10459259,10459930,Mp2g10250
chr2,10504850,10510395,Mp2g10260
chr2,10515924,10523109,Mp2g10270
chr2,10528243,10531237,Mp2g10280
chr2,10540223,10541332,Mp2g10290
chr2,10549404,10551478,Mp2g10300
chr2,10583575,10584855,Mp2g10310
chr2,10589192,10590906,Mp2g10320
chr2,10598132,10600137,Mp2g10330
chr2,10601671,10603881,Mp2g10340
chr2,10619547,10621082,Mp2g10350
chr2,10623411,10629481,Mp2g10360
chr2,10678667,10679893,Mp2g10380
chr2,10680246,10682418,Mp2g10390
chr2,10685425,10688038,Mp2g10400
chr2,10700317,10711792,Mp2g10410
chr2,10718793,10722694,Mp2g10420
chr2,10724692,10726619,Mp2g10430
chr2,10731078,10732648,Mp2g10440
chr2,10732517,10734703,Mp2g10450
chr2,10735085,10739316,Mp2g10460
chr2,10743784,10747601,Mp2g10470
chr2,10751948,10760332,Mp2g10480
chr2,10763443,10765570,Mp2g10490
chr2,10767149,10770901,Mp2g10500
chr2,10771718,10774743,Mp2g10510
chr2,10783806,10787930,Mp2g10520
chr2,10788651,10802113,Mp2g10530
chr2,10789832,10790127,Mp2g10535
