pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Europe	chr2	12140001	12160000	0.0089410557828606	19277	246622	27583096	83799410
Japan	chr2	12140001	12160000	0.0090224533886695	19277	40175	4452780	13783262
Japan	chr2	12160001	12180000	0.0062922164861069	19229	27949	4441837	13748797
Europe	chr2	12160001	12180000	0.0060937696079291	19229	167676	27515973	83589189
Japan	chr2	12180001	12200000	0.0031644768486873	19494	14250	4503114	13938210
Europe	chr2	12180001	12200000	0.0042160296307193	19494	117610	27895914	84740418
Europe	chr2	12200001	12220000	0.0057549186759872	19437	160069	27814294	84492692
Japan	chr2	12200001	12220000	0.0058430533812537	19437	26235	4489947	13897455
Japan	chr2	12220001	12240000	0.0015404975899303	19744	7026	4560864	14116960
Europe	chr2	12220001	12240000	0.0019695498608605	19744	55647	28253664	85827168
Japan	chr2	12240001	12260000	0.0037842223484656	19683	17206	4546773	14073345
Europe	chr2	12240001	12260000	0.0036999439011902	19683	104214	28166373	85562001
Europe	chr2	12260001	12280000	0.0059389608643548	18743	159289	26821022	81476032
Japan	chr2	12260001	12280000	0.0058190522802374	18743	25194	4329571	13401307
Europe	chr2	12280001	12300000	0.0045267907060661	19459	126052	27845776	84588326
Japan	chr2	12280001	12300000	0.0046813936016875	19459	21043	4495029	13913185
Japan	chr2	12300001	12320000	0.005360967639763	19326	23933	4464306	13818090
Europe	chr2	12300001	12320000	0.005130959163822	19326	141899	27655453	84010175
Europe	chr2	12320001	12340000	0.0024704692541463	19565	69167	27997515	85049055
Japan	chr2	12320001	12340000	0.002639012243406	19565	11927	4519494	13988996
Japan	chr2	12340001	12360000	0.0069651392522299	19267	30999	4450593	13775989
Europe	chr2	12340001	12360000	0.006416629069396	19267	176911	27570707	83754019
Japan	chr2	12360001	12380000	0.0102481226919008	18676	44212	4314156	13353340
Europe	chr2	12360001	12380000	0.0106432306526599	18676	284443	26725250	81184678
Europe	chr2	12380001	12400000	0.0053847319974636	19596	150996	28041507	85184181
Japan	chr2	12380001	12400000	0.0052868815881675	19596	23932	4526676	14011140
Japan	chr2	12400001	12420000	0.0035131857487898	19152	15542	4423905	13693887
Europe	chr2	12400001	12420000	0.0038090293088843	19152	104391	27406195	83254061
Europe	chr2	12420001	12440000	0.0061616819558225	19225	169508	27510021	83572029
Japan	chr2	12420001	12440000	0.0063176336403013	19225	28055	4440745	13746105
Japan	chr2	12440001	12460000	0.0031525251564627	19255	14022	4447863	13767367
Europe	chr2	12440001	12460000	0.0039359575348757	19255	108451	27553905	83701485
Europe	chr2	12460001	12480000	0.0043900569724509	19239	120862	27530850	83632092
Japan	chr2	12460001	12480000	0.0037025711437063	19239	16455	4444209	13755885
Europe	chr2	12480001	12500000	0.002946319211412	19586	82578	28027513	85140395
Japan	chr2	12480001	12500000	0.0026240140607545	19586	11872	4524366	14003990
Europe	chr2	12500001	12520000	0.0025425895680834	19626	71408	28084753	85314275
Japan	chr2	12500001	12520000	0.0025313183368823	19626	11476	4533606	14032590
Japan	chr2	12520001	12540000	0.0017110333694266	19742	7803	4560402	14115530
Europe	chr2	12520001	12540000	0.0014741528399795	19742	41646	28250802	85818474
Japan	chr2	12540001	12560000	0.0023894927474755	19135	10562	4420185	13681525
Europe	chr2	12540001	12560000	0.0034684595111748	19135	94974	27382185	83179845
Japan	chr2	12560001	12580000	0.0026760280508254	19744	12205	4560864	14116960
Europe	chr2	12560001	12580000	0.0032036906788443	19744	90516	28253664	85827168
Japan	chr2	12580001	12600000	0.0026883164939477	19818	12307	4577958	14169870
Europe	chr2	12580001	12600000	0.0023293028755948	19818	66058	28359558	86148846
Japan	chr2	12600001	12620000	0.0067926424249377	19697	30906	4549923	14083439
Europe	chr2	12600001	12620000	0.0060607649624292	19697	170828	28185881	85623385
Japan	chr2	12620001	12640000	0.0065483010137386	19513	29515	4507276	13952022
Europe	chr2	12620001	12640000	0.006511473923734	19513	181814	27922096	84824018
Japan	chr2	12640001	12660000	0.0035334677864933	19666	16052	4542846	14061190
Europe	chr2	12640001	12660000	0.0042228983635376	19666	118841	28142046	85488102
Japan	chr2	12660001	12680000	0.0062145988972732	19324	27741	4463844	13816660
Europe	chr2	12660001	12680000	0.0081433910912527	19324	225185	27652485	84001587
Japan	chr2	12680001	12700000	0.0057467147523335	19399	25752	4481169	13870285
Europe	chr2	12680001	12700000	0.0056981691874367	19399	158181	27759969	84327453
Europe	chr2	12700001	12720000	0.0042984002955645	19588	120486	28030428	85149036
Japan	chr2	12700001	12720000	0.003879484479852	19588	17554	4524828	14005420
Japan	chr2	12720001	12740000	0.0011138263654274	19674	5062	4544694	14066910
Europe	chr2	12720001	12740000	0.0011460034054742	19674	32264	28153494	85522878
Europe	chr2	12740001	12760000	0.0033541903769989	19535	93765	27954585	84918645
Japan	chr2	12740001	12760000	0.0018889394881204	19535	8524	4512585	13967525
Japan	chr2	12760001	12780000	0.0040209428715175	19575	18182	4521825	13996125
Europe	chr2	12760001	12780000	0.0063822095938807	19575	178777	28011772	85092578
Europe	chr2	12780001	12800000	0.0074762400851755	19282	206277	27591008	83820388
Japan	chr2	12780001	12800000	0.0040302193484654	19282	17951	4454100	13786672
Japan	chr2	12800001	12820000	0.0022090693571947	19524	9963	4510044	13959660
Europe	chr2	12800001	12820000	0.0031361712746597	19524	87621	27938844	84870828
Japan	chr2	12820001	12840000	0.0023625683383014	19780	10795	4569180	14142700
Europe	chr2	12820001	12840000	0.0032667518807511	19780	92466	28305180	85983660
Japan	chr2	12840001	12860000	0.0022518269497585	19532	10160	4511892	13965380
Europe	chr2	12840001	12860000	0.003316012843302	19532	92683	27950133	84905763
Japan	chr2	12860001	12880000	0.0018069899402624	19719	8231	4555089	14099085
Europe	chr2	12860001	12880000	0.0022389697542576	19719	63179	28217889	85718493
Europe	chr2	12880001	12900000	0.0034534042382859	19623	96973	28080408	85301286
Japan	chr2	12880001	12900000	0.002255765659812	19623	10225	4532829	14030529
Europe	chr2	12900001	12920000	0.0070495303455277	18978	191447	27157412	82497472
Japan	chr2	12900001	12920000	0.004274714992388	18978	18740	4383918	13569270
Europe	chr2	12920001	12940000	0.0055918950733651	18779	150269	26872643	81632419
Japan	chr2	12920001	12940000	0.0037722896235064	18779	16364	4337949	13426985
Europe	chr2	12940001	12960000	0.0038248504335198	19539	106944	27960309	84936033
Japan	chr2	12940001	12960000	0.0035748239341053	19539	16135	4513509	13970385
Europe	chr2	12960001	12980000	0.0047302701286313	19391	131258	27748521	84292677
Japan	chr2	12960001	12980000	0.0034654968410242	19391	15523	4479300	13864586
Europe	chr2	12980001	13000000	0.0052519735510534	19359	145494	27702729	84153573
Japan	chr2	12980001	13000000	0.0033810912472	19359	15120	4471929	13841685
Japan	chr2	13000001	13020000	0.0051741123132902	19414	23204	4484634	13881010
Europe	chr2	13000001	13020000	0.0068584292661062	19414	190537	27781434	84392658
Europe	chr2	13020001	13040000	0.0050765394977481	18827	136769	26941384	81841022
Japan	chr2	13020001	13040000	0.0039560482010155	18827	17205	4349037	13461305
Europe	chr2	13040001	13060000	0.0045403713847573	19241	125014	27533871	83640627
Japan	chr2	13040001	13060000	0.0031102414554418	19241	13824	4444671	13757315
Europe	chr2	13060001	13080000	0.0076236653283203	18978	207037	27157147	82497737
Japan	chr2	13060001	13080000	0.0035792518813826	18978	15691	4383877	13569311
Europe	chr2	13080001	13100000	0.003000634466284	19353	83100	27694143	84127491
Japan	chr2	13080001	13100000	0.0021746798990637	19353	9722	4470543	13837395
Japan	chr2	13100001	13120000	0.0029227236631999	19609	13239	4529679	14020435
Europe	chr2	13100001	13120000	0.0031250001113665	19609	87689	28060479	85240323
Japan	chr2	13120001	13140000	0.0054590884607642	19096	24081	4411176	13653640
Europe	chr2	13120001	13140000	0.0067056824512697	19096	183242	27326376	83010312
Japan	chr2	13140001	13160000	0.0041407366743545	19510	18661	4506686	13949774
Europe	chr2	13140001	13160000	0.0053522789318882	19510	149421	27917267	84811513
Japan	chr2	13160001	13180000	0.0024705933796842	19602	11187	4528062	14015430
Europe	chr2	13160001	13180000	0.0028081177415188	19602	78769	28050462	85209894
Europe	chr2	13180001	13200000	0.0035306557893897	19401	98021	27762831	84336147
Japan	chr2	13180001	13200000	0.003144390959452	19401	14092	4481631	13871715
Japan	chr2	13200001	13220000	0.0042463906136213	18969	18607	4381839	13562835
Europe	chr2	13200001	13220000	0.0085328617647732	18969	231621	27144586	82458296
Europe	chr2	13220001	13240000	0.0047798422344915	19362	132433	27706563	84167073
Japan	chr2	13220001	13240000	0.0033841900906013	19362	15136	4472562	13843890
Europe	chr2	13240001	13260000	0.0080453488463361	19320	222427	27646657	83984303
Japan	chr2	13240001	13260000	0.0054892312656287	19320	24498	4462920	13813800
Europe	chr2	13260001	13280000	0.0066171791270845	19160	181425	27417272	83289208
Japan	chr2	13260001	13280000	0.0038863884897287	19160	17201	4425960	13699400
Japan	chr2	13280001	13300000	0.0056466429989721	19092	24903	4410231	13650801
Europe	chr2	13280001	13300000	0.0079520391449412	19092	217240	27318779	82994797
Europe	chr2	13300001	13320000	0.0083562079195687	18778	224541	26871160	81628124
Japan	chr2	13300001	13320000	0.0075482085280785	18778	32742	4337718	13426270
Europe	chr2	13320001	13340000	0.0068715785503824	19152	188326	27406512	83253744
Japan	chr2	13320001	13340000	0.0092196064691854	19152	40788	4424050	13693742
Europe	chr2	13340001	13360000	0.0050302378488375	19272	138724	27578020	83775596
Japan	chr2	13340001	13360000	0.0066568100503343	19272	29635	4451832	13779480
Europe	chr2	13360001	13380000	0.0025049553787731	19677	70534	28157787	85535919
Japan	chr2	13360001	13380000	0.0016322042545552	19677	7419	4545387	14069055
Europe	chr2	13380001	13400000	0.0057155294848067	19623	160495	28080513	85301181
Japan	chr2	13380001	13400000	0.0017772236087478	19623	8056	4532913	14030445
Europe	chr2	13400001	13420000	0.0029892498260977	19635	83991	28097685	85353345
Japan	chr2	13400001	13420000	0.0016445145551333	19635	7459	4535685	14039025
Europe	chr2	13420001	13440000	0.0035550507203234	19569	99552	28002976	85066706
Japan	chr2	13420001	13440000	0.0019805598527045	19569	8953	4520439	13991835
Europe	chr2	13440001	13460000	0.0028595618710696	19493	79766	27894483	84736071
Japan	chr2	13440001	13460000	0.0024071245022355	19493	10839	4502883	13937495
Japan	chr2	13460001	13480000	0.0032176732324593	19613	14578	4530603	14023295
Europe	chr2	13460001	13480000	0.0057164449070041	19613	160438	28066045	85257869
Europe	chr2	13480001	13500000	0.0050515463508696	19384	140121	27738239	84262513
Japan	chr2	13480001	13500000	0.0026192117664425	19384	11728	4477683	13859581
Europe	chr2	13500001	13520000	0.0012082522646432	19687	34039	28172097	85579389
Japan	chr2	13500001	13520000	0.0004677092603135	19687	2127	4547697	14076205
Europe	chr2	13520001	13540000	0.002739586701995	19623	76929	28080513	85301181
Japan	chr2	13520001	13540000	0.0010020046711684	19623	4542	4532913	14030445
Japan	chr2	13540001	13560000	0.0007405454105961	19700	3370	4550700	14085500
Europe	chr2	13540001	13560000	0.0025886551238529	19700	72976	28190700	85635900
Europe	chr2	13560001	13580000	0.0047945665154965	19284	132308	27595404	83827548
Japan	chr2	13560001	13580000	0.0018241801066941	19284	8126	4454604	13788060
Europe	chr2	13580001	13600000	0.0044063188621571	19520	123082	27933067	84853493
Japan	chr2	13580001	13600000	0.0028883684621389	19520	13024	4509120	13956800
Europe	chr2	13600001	13620000	0.0020066254564303	19608	56304	28059048	85235976
Japan	chr2	13600001	13620000	0.0010866666313422	19608	4922	4529448	14019720
Japan	chr2	13620001	13640000	0.0024766889126007	19559	11190	4518129	13984685
Europe	chr2	13620001	13640000	0.003556584819662	19559	99545	27988929	85022973
Japan	chr2	13640001	13660000	0.0013006673209765	19597	5888	4526907	14011855
Europe	chr2	13640001	13660000	0.0023880207851377	19597	66968	28043307	85188159
Europe	chr2	13660001	13680000	0.0018297114831881	19752	51717	28265112	85861944
Japan	chr2	13660001	13680000	0.0010259249323647	19752	4681	4562712	14122680
Europe	chr2	13680001	13700000	0.0037743874409174	19492	105278	27892738	84732038
Japan	chr2	13680001	13700000	0.0014087253467512	19492	6343	4502652	13936780
Europe	chr2	13700001	13720000	0.0041849626301806	19506	116815	27913033	84792635
Japan	chr2	13700001	13720000	0.0013877403911239	19506	6253	4505886	13946790
Europe	chr2	13720001	13740000	0.0056132463340626	19413	155936	27780003	84388311
Japan	chr2	13720001	13740000	0.0021017290372876	19413	9425	4484403	13880295
Europe	chr2	13740001	13760000	0.0016736158672162	19661	47087	28134891	85466367
Japan	chr2	13740001	13760000	0.0005790794662164	19661	2630	4541691	14057615
Europe	chr2	13760001	13780000	0.0017295221547899	19518	48306	27930258	84844746
Japan	chr2	13760001	13780000	0.0006174786377676	19518	2784	4508658	13955370
Europe	chr2	13780001	13800000	0.0010712280198109	19727	30240	28229284	85753322
Japan	chr2	13780001	13800000	0.000933082901958	19727	4252	4556937	14104805
Europe	chr2	13800001	13820000	0.0026763845924469	19648	75250	28116288	85409856
Japan	chr2	13800001	13820000	0.0013796938674788	19648	6262	4538688	14048320
Europe	chr2	13820001	13840000	0.0020282463030993	19707	57198	28200717	85666329
Japan	chr2	13820001	13840000	0.001460355243275	19707	6648	4552317	14090505
Japan	chr2	13840001	13860000	0.0025794723354698	19508	11624	4506348	13948220
Europe	chr2	13840001	13860000	0.0036700238340916	19508	102452	27915895	84801329
Europe	chr2	13860001	13880000	0.003612556176515	19532	100972	27950292	84905604
Japan	chr2	13860001	13880000	0.0022598058641474	19532	10196	4511892	13965380
Europe	chr2	13880001	13900000	0.0024767370658771	19588	69424	28030428	85149036
Japan	chr2	13880001	13900000	0.0027249654572505	19588	12330	4524828	14005420
Japan	chr2	13900001	13920000	0.0039577950300453	19557	17880	4517667	13983255
Europe	chr2	13900001	13920000	0.0031362448061863	19557	87770	27985698	85014648
Japan	chr2	13920001	13940000	0.0025662510628365	19622	11632	4532682	14029730
Europe	chr2	13920001	13940000	0.0029017029043276	19622	81477	28079029	85296887
Japan	chr2	13940001	13960000	0.001991106199523	19461	8951	4495491	13914615
Europe	chr2	13940001	13960000	0.00341233273765	19461	95029	27848691	84596967
Europe	chr2	13960001	13980000	0.0014052626754545	19852	39921	28408212	86296644
Japan	chr2	13960001	13980000	0.0009505404931558	19852	4359	4585812	14194180
Japan	chr2	13980001	14000000	0.0009099658338572	19643	4129	4537533	14044745
Europe	chr2	13980001	14000000	0.0017593669551937	19643	49454	28108974	85388280
Europe	chr2	14000001	14020000	0.001379557470469	19572	38638	28007532	85079484
Japan	chr2	14000001	14020000	0.0010521701202265	19572	4757	4521132	13993980
Japan	chr2	14020001	14040000	0.0011635693350239	19737	5305	4559247	14111955
Europe	chr2	14020001	14040000	0.0016435200454105	19737	46419	28243647	85796739
Europe	chr2	14040001	14060000	0.0021649870455545	19422	60171	27792776	84427540
Japan	chr2	14040001	14060000	0.0012147659368932	19422	5450	4486461	13886751
Japan	chr2	14060001	14080000	0.0013088718109959	19537	5907	4513047	13968955
Europe	chr2	14060001	14080000	0.0020892107923874	19537	58409	27957447	84927339
Europe	chr2	14080001	14100000	0.0014064210780943	19321	38885	27648192	83988546
Japan	chr2	14080001	14100000	0.0007393879346676	19321	3300	4463151	13814515
Europe	chr2	14100001	14120000	0.00369592148714	19369	102440	27717039	84197043
Japan	chr2	14100001	14120000	0.0023590603899344	19369	10555	4474239	13848835
Japan	chr2	14120001	14140000	0.0011666156244469	19422	5234	4486482	13886730
Europe	chr2	14120001	14140000	0.0021697641863841	19422	60304	27792882	84427434
Japan	chr2	14140001	14160000	0.0007311462561998	19598	3310	4527138	14012570
Europe	chr2	14140001	14160000	0.0010932532156299	19598	30660	28044738	85192506
Europe	chr2	14160001	14180000	0.0017436693763388	19423	48464	27794260	84431834
Japan	chr2	14160001	14180000	0.00130429559457	19423	5852	4486713	13887445
Japan	chr2	14180001	14200000	0.0015215275680391	19350	6801	4469850	13835250
Europe	chr2	14180001	14200000	0.002545517581352	19350	70485	27689850	84114450
Japan	chr2	14200001	14220000	0.001247825817393	19341	5575	4467771	13828815
Europe	chr2	14200001	14220000	0.0019711333295829	19341	54555	27676971	84075327
Japan	chr2	14220001	14240000	0.0023723802118964	18357	10060	4240467	13125255
Europe	chr2	14220001	14240000	0.0032788690041354	18357	86132	26268814	79797932
Europe	chr2	14240001	14260000	0.0019572656291453	19255	53930	27553746	83701644
Japan	chr2	14240001	14260000	0.0014337086785801	19255	6377	4447905	13767325
Europe	chr2	14260001	14280000	0.0010001890936972	19424	27801	27795744	84436128
Japan	chr2	14260001	14280000	0.0006735096314997	19424	3022	4486944	13888160
Europe	chr2	14280001	14300000	0.0015071507853444	18707	40346	26769717	81319329
Japan	chr2	14280001	14300000	0.0009710002760732	18707	4196	4321317	13375505
Europe	chr2	14300001	14320000	0.0013244028608422	19479	36917	27874449	84675213
Japan	chr2	14300001	14320000	0.0009487406684388	19479	4269	4499649	13927485
Europe	chr2	14320001	14340000	0.0011317561451122	19608	31756	28059048	85235976
Japan	chr2	14320001	14340000	0.0009239536473318	19608	4185	4529448	14019720
Europe	chr2	14340001	14360000	0.0022203528135617	19275	61242	27582103	83788847
Japan	chr2	14340001	14360000	0.0013830354686385	19275	6158	4452525	13781625
Japan	chr2	14360001	14380000	0.0014669305750821	19297	6539	4457607	13797355
